image_id,lesion_id,cluster_id,split
ISIC_0026898,HAM_0005726,cluster:c25ca99337b39ae128e8,test
ISIC_0026899,HAM_0001652,cluster:1e649fb15b86bddb6e76,train
ISIC_0026900,HAM_0001363,cluster:329f0f08e4cce3ecd19a,test
ISIC_0026901,HAM_0001716,cluster:e95014e0baa6fc120a0a,train
ISIC_0026902,HAM_0000719,cluster:253c495d76bbcfa303ba,train
ISIC_0026903,HAM_0005394,cluster:6604abde39b4a848b772,train
ISIC_0026904,HAM_0004626,cluster:2313cc9c3457056d7a55,test
ISIC_0026905,HAM_0006180,cluster:e0873e360a57aeec0338,train
ISIC_0026906,HAM_0005782,cluster:e7a0d771cdddb88ba555,val
ISIC_0026907,HAM_0005291,cluster:ea0050952adae3ef586f,val
ISIC_0026908,HAM_0002976,cluster:de0c261a4382b1e7719d,train
ISIC_0026909,HAM_0007171,cluster:fcc42775fc0482d572cc,train
ISIC_0026910,HAM_0003661,cluster:40a3a28ddbde6104667b,train
ISIC_0026911,HAM_0006303,cluster:d032624856028e49ea54,val
ISIC_0026912,HAM_0007337,cluster:d9ee574e7dc804ff78ee,test
ISIC_0026913,HAM_0001134,cluster:c764cde39e36f4567e14,train
ISIC_0026914,HAM_0005038,cluster:73f9fe2ff2bc9e3f49fd,train
ISIC_0026915,HAM_0002851,cluster:b52c33f6d38f022e2adc,train
ISIC_0026916,HAM_0000320,cluster:396023e4ef8fab0ecc78,test
ISIC_0026917,HAM_0001898,cluster:db22ab5b9c4b3b5a21b6,test
ISIC_0026918,HAM_0006573,cluster:28259be5c438e2deb624,train
ISIC_0026919,HAM_0001945,cluster:dd17e95f1ed5a2aa8f12,test
ISIC_0026920,HAM_0001806,cluster:ac369784e952b888d546,train
ISIC_0026921,HAM_0004275,cluster:b231bf3387cd5a6f44ae,train
ISIC_0026922,HAM_0006881,cluster:9192faeea7c231ca48f6,test
ISIC_0026923,HAM_0000198,cluster:0797790d2efe292734ed,test
ISIC_0026924,HAM_0004313,cluster:b7b3f89dafc1b1d2a70e,val
ISIC_0026925,HAM_0000285,cluster:0c25d83be19d84f47da9,test
ISIC_0026926,HAM_0006313,cluster:41789ce8fcc3e275a424,train
ISIC_0026927,HAM_0003501,cluster:b83693b82fce5b9ee892,val
ISIC_0026928,HAM_0001346,cluster:4adc83990e84dedd9280,train
ISIC_0026929,HAM_0005224,cluster:1011db7fe45e9d988634,train
ISIC_0026930,HAM_0002970,cluster:915d7131a32c95f300e6,train
ISIC_0026931,HAM_0003901,cluster:8881ed01d1a6024da21c,train
ISIC_0026932,HAM_0001096,cluster:82df41017abafae865fb,train
ISIC_0026933,HAM_0002348,cluster:46b601dd2e0f486eaf00,train
ISIC_0026934,HAM_0002729,cluster:9301f5110aac34282734,val
ISIC_0026935,HAM_0003909,cluster:0b04002b5887d656c61d,train
ISIC_0026936,HAM_0000574,cluster:1ebd09f539fcb2bafa28,train
ISIC_0026937,HAM_0002267,cluster:af555e3d9eba42c620d7,train
ISIC_0026938,HAM_0001929,cluster:afc7e1ea5b6cbea906c7,train
ISIC_0026939,HAM_0000254,cluster:0684b994a7d3628a2d52,train
ISIC_0026940,HAM_0005973,cluster:0f237052b93b652cbd82,train
ISIC_0026941,HAM_0003715,cluster:822ae11e6aab5647d954,train
ISIC_0026942,HAM_0006553,cluster:7f17043bfa9dbf2fe17c,train
ISIC_0026943,HAM_0003440,cluster:47062c3e80a492ed17c2,train
ISIC_0026944,HAM_0000331,cluster:0c02234ee418a028139c,train
ISIC_0026945,HAM_0003999,cluster:89dd018427f0104c8984,val
ISIC_0026946,HAM_0007040,cluster:907acca52bf1d9c71cb1,train
ISIC_0026947,HAM_0000425,cluster:397463ca0d57eec4156c,test
ISIC_0026948,HAM_0007619,cluster:b060660e83d0f3d6f2cd,test
ISIC_0026949,HAM_0007252,cluster:dd5b65a66ccbda079f5c,train
ISIC_0026950,HAM_0007617,cluster:452b10ed08968d05bcb0,train
ISIC_0026951,HAM_0003861,cluster:030b49859af8dc8f02c1,train
ISIC_0026952,HAM_0002167,cluster:030f891b14aedddfda08,train
ISIC_0026953,HAM_0001332,cluster:a56573b42fc6650c08a7,train
ISIC_0026954,HAM_0003194,cluster:c2899962fdbc435aad35,train
ISIC_0026955,HAM_0003569,cluster:5e83c7ed39f2eb1d8092,val
ISIC_0026956,HAM_0003142,cluster:85adcb8e031ef66ce814,test
ISIC_0026957,HAM_0001369,cluster:56b3118b93a927a4ca79,train
ISIC_0026958,HAM_0001773,cluster:f1f3f3ac513e0ccf4801,train
ISIC_0026959,HAM_0003426,cluster:be4836128403d1544ed1,train
ISIC_0026960,HAM_0005456,cluster:4f1039c2e632e2f7370c,train
ISIC_0026961,HAM_0006181,cluster:ae7f04243d9d1450decd,train
ISIC_0026962,HAM_0007334,cluster:08521a7801cfbb5eb5b1,test
ISIC_0026963,HAM_0001741,cluster:8fc9deb54554c65e7628,train
ISIC_0026964,HAM_0004372,cluster:2ab9f52fada4569bfbab,train
ISIC_0026965,HAM_0000470,cluster:a4e5c15a5710d98135dc,val
ISIC_0026966,HAM_0006344,cluster:ee9fddb1e384ffcd043e,train
ISIC_0026967,HAM_0007027,cluster:386ec1e869f3abddfcca,train
ISIC_0026968,HAM_0000612,cluster:294d90d1cb9c75090fa7,train
ISIC_0026969,HAM_0005148,cluster:2c53c19baa71db5c05f9,train
ISIC_0026970,HAM_0004940,cluster:85bfd443aa2ed0ab3b78,train
ISIC_0026971,HAM_0003407,cluster:35e6d8db21647bc9fedd,train
ISIC_0026972,HAM_0001251,cluster:be4846ea49f0abdb89b5,train
ISIC_0026973,HAM_0003557,cluster:97334c6eba0b5282874e,train
ISIC_0026974,HAM_0003603,cluster:4146e0b556b34f20e41b,train
ISIC_0026975,HAM_0006063,cluster:be2355dc24051316767b,train
ISIC_0026976,HAM_0000358,cluster:2289f378e1d8cf56dec2,test
ISIC_0026977,HAM_0002831,cluster:39df6432d3e39b7197f0,train
ISIC_0026978,HAM_0004042,cluster:5e88384fc25b97877967,train
ISIC_0026979,HAM_0002060,cluster:52b80f20cc4504019e8a,train
ISIC_0026980,HAM_0005876,cluster:6b3bcbe14187788782e1,test
ISIC_0026981,HAM_0000909,cluster:07dc67cc48459262007d,train
ISIC_0026982,HAM_0005358,cluster:aaec6c2c1b422bf97cff,train
ISIC_0026983,HAM_0006404,cluster:9806458a35b6e53b2ea3,train
ISIC_0026984,HAM_0001903,cluster:b91ebd1e95f2e9cb0acf,test
ISIC_0026985,HAM_0006607,cluster:3e3f7a2ad2c674298bcd,train
ISIC_0026986,HAM_0006044,cluster:1477f34e27bf897830de,train
ISIC_0026987,HAM_0006994,cluster:f554165eb15356ca5286,train
ISIC_0026988,HAM_0004937,cluster:ea0103e9b3751f8f9132,test
ISIC_0026989,HAM_0003558,cluster:f9408e5a31ec46e6599f,test
ISIC_0026990,HAM_0000568,cluster:a68f1154bc3dfc7a24f3,train
ISIC_0026991,HAM_0003946,cluster:eabc1b1772f698e0f010,train
ISIC_0026992,HAM_0003146,cluster:0fbd9da272c750f176d8,train
ISIC_0026993,HAM_0005186,cluster:98f92aca9bede6cb108b,train
ISIC_0026994,HAM_0002930,cluster:16dfc837109525a75d79,test
ISIC_0026995,HAM_0001693,cluster:a1effd4d3a95a253cdd9,val
ISIC_0026996,HAM_0004121,cluster:b6ac5711752b92ca4e8f,val
ISIC_0026997,HAM_0004972,cluster:d23e7c42f9c19a266f75,train
ISIC_0026998,HAM_0006094,cluster:f89b440650f2dcd33603,test
ISIC_0026999,HAM_0006075,cluster:6516d2c6faaa6d0f3d09,train
ISIC_0027000,HAM_0000408,cluster:aff4baff18f08a66667f,train
ISIC_0027001,HAM_0003134,cluster:beac51b064e21840e25b,train
ISIC_0027002,HAM_0000464,cluster:4a7f0fce75409916d31b,train
ISIC_0027003,HAM_0007528,cluster:853bd6b5f9f4c5d2c63d,test
ISIC_0027004,HAM_0003826,cluster:cd374e03eab926fa228d,val
ISIC_0027005,HAM_0006596,cluster:0e81771f1157a8ce3739,test
ISIC_0027006,HAM_0007018,cluster:6bf3eae421f87129addc,train
ISIC_0027007,HAM_0003311,cluster:8ab6efe1370c36543fb4,train
ISIC_0027008,HAM_0005276,cluster:17c873e214e5277e4216,test
ISIC_0027009,HAM_0003594,cluster:d92abee8c4d3fed2f806,train
ISIC_0027010,HAM_0006711,cluster:d6ba4923aa4461b499ac,train
ISIC_0027011,HAM_0000307,cluster:6b04988947f7d256e0f1,train
ISIC_0027012,HAM_0007445,cluster:bd6e28bbf90f18f62767,train
ISIC_0027013,HAM_0001854,cluster:916f7ca16d0a0cf07f3b,train
ISIC_0027014,HAM_0002627,cluster:d717e1b833ef66ae3231,train
ISIC_0027015,HAM_0001851,cluster:aceb6d466b277e3fca8a,train
ISIC_0027016,HAM_0002369,cluster:17bffb8e0c89cc13e489,train
ISIC_0027017,HAM_0003183,cluster:525fb1907715dbbff09f,train
ISIC_0027018,HAM_0006525,cluster:521c6f31cae0cbf24092,train
ISIC_0027019,HAM_0004629,cluster:2424b948f637dcc649d4,val
ISIC_0027020,HAM_0000188,cluster:2e22cb9a0ebd66a36b74,train
ISIC_0027021,HAM_0006940,cluster:ce8fb7e5a7d2abd56cbc,test
ISIC_0027022,HAM_0005453,cluster:0b95cca7668f4442817f,val
ISIC_0027023,HAM_0000746,cluster:ed7b82c8c723f96a74a4,test
ISIC_0027024,HAM_0005034,cluster:19b9f4519db59fbdb727,test
ISIC_0027025,HAM_0000121,cluster:019637aa8c97c9043eca,train
ISIC_0027026,HAM_0002585,cluster:8e19f58652709c2f148e,train
ISIC_0027027,HAM_0007604,cluster:f07024c49fa6edd482c8,val
ISIC_0027028,HAM_0005912,cluster:74b35fc104497e999766,train
ISIC_0027029,HAM_0000838,cluster:91b10b69aaec472d79f2,train
ISIC_0027030,HAM_0004254,cluster:d0c8858b4f5f1119343c,train
ISIC_0027031,HAM_0006742,cluster:5111be3270204719e029,train
ISIC_0027032,HAM_0002093,cluster:36aab6ac91a268d97bd2,train
ISIC_0027033,HAM_0000059,cluster:75760ef77b641d2560cc,test
ISIC_0027034,HAM_0007426,cluster:d930635736dbbe532393,test
ISIC_0027035,HAM_0003331,cluster:dc86dc8e38cd7e45bd92,train
ISIC_0027036,HAM_0005925,cluster:74fca51b193e8b2b01a2,train
ISIC_0027037,HAM_0003140,cluster:8c77e39254193c707b1c,train
ISIC_0027038,HAM_0005985,cluster:69e389e8b1c91c026aec,train
ISIC_0027039,HAM_0004035,cluster:0c27102657aecb05f1bb,train
ISIC_0027040,HAM_0004924,cluster:b0a24d5a45d8ba8de1a0,train
ISIC_0027041,HAM_0003049,cluster:cbff6fcae0f9c298dfb2,train
ISIC_0027042,HAM_0002078,cluster:ef3c6bdd7511a605e69a,train
ISIC_0027043,HAM_0007390,cluster:a51ca57aceeacf4d58d5,train
ISIC_0027044,HAM_0002871,cluster:9cce8caf8ed57eaae680,val
ISIC_0027045,HAM_0005016,cluster:687fc1f39b7382b2f539,train
ISIC_0027046,HAM_0005371,cluster:e5aeff43a14e139c1c90,train
ISIC_0027047,HAM_0001786,cluster:a9c12d1bedc527e54657,test
ISIC_0027048,HAM_0001281,cluster:a16292fb778a5cc33598,val
ISIC_0027049,HAM_0006826,cluster:3f64035e1037aeb263d6,train
ISIC_0027050,HAM_0004597,cluster:f3c26afb3b8670a6cdec,test
ISIC_0027051,HAM_0006972,cluster:ec19f6bca19898b6a2e8,train
ISIC_0027052,HAM_0000752,cluster:a126aadac9b393e8c8a8,train
ISIC_0027053,HAM_0003847,cluster:b48557e791fc4785351c,test
ISIC_0027054,HAM_0005414,cluster:889e9d0b2116e7fb86ec,train
ISIC_0027055,HAM_0005294,cluster:4117681f417d7f180de7,val
ISIC_0027056,HAM_0005306,cluster:d5c2085f04a3070714b9,train
ISIC_0027057,HAM_0002021,cluster:5f1679598678a16a1760,train
ISIC_0027058,HAM_0005998,cluster:3a664347ddd1eaaa0113,train
ISIC_0027059,HAM_0007628,cluster:78e3c5271eec43f4878c,train
ISIC_0027060,HAM_0002471,cluster:7176dd378e6a9d8fba66,test
ISIC_0027061,HAM_0007505,cluster:150157ef83a577b88de0,train
ISIC_0027062,HAM_0000288,cluster:7adb5cc8f726518e2d14,val
ISIC_0027063,HAM_0004813,cluster:94f2da231b49f6cdaa1b,train
ISIC_0027064,HAM_0000398,cluster:8a181969110caf5bf6d5,train
ISIC_0027065,HAM_0005533,cluster:d510e599a9f2c934a1ac,train
ISIC_0027066,HAM_0000273,cluster:46a5882804617de95efb,train
ISIC_0027067,HAM_0004053,cluster:adbf3427c4b4df11aac5,train
ISIC_0027068,HAM_0007296,cluster:1f8bc4b6d53a37717eea,train
ISIC_0027069,HAM_0005926,cluster:0c688150cc4ffab27b34,train
ISIC_0027070,HAM_0003526,cluster:a8ab90b65c4557509c10,train
ISIC_0027071,HAM_0001596,cluster:ac9a0fb7cdbf0b61a9a2,train
ISIC_0027072,HAM_0004128,cluster:f78bde5c02d0340213f8,train
ISIC_0027073,HAM_0004127,cluster:7352c0120f0778aa3103,train
ISIC_0027074,HAM_0000264,cluster:0275b23acd74eebf5257,train
ISIC_0027075,HAM_0004261,cluster:79ae5b7ef71f87123a41,val
ISIC_0027076,HAM_0000492,cluster:45b32998e6557b218ef2,train
ISIC_0027077,HAM_0003848,cluster:4d0fb41e887e89522794,train
ISIC_0027078,HAM_0001660,cluster:25324efed8043116a249,val
ISIC_0027079,HAM_0000246,cluster:a59d441d96a77bcfe362,test
ISIC_0027080,HAM_0000648,cluster:473ac5d5659eaaed7b1c,train
ISIC_0027081,HAM_0003823,cluster:2d5d9cf2e2229a994b50,train
ISIC_0027082,HAM_0000816,cluster:b8e2298e0ce8193f5b0e,train
ISIC_0027083,HAM_0007381,cluster:6ab8ca5dc5039b88ff92,train
ISIC_0027084,HAM_0006893,cluster:c73bc988b5fb93491611,train
ISIC_0027085,HAM_0007026,cluster:26962e75bb13295d53bf,train
ISIC_0027086,HAM_0006629,cluster:375c326d1667fd0a5e1a,train
ISIC_0027087,HAM_0005523,cluster:1539312bb4d1d97f67f3,val
ISIC_0027088,HAM_0002513,cluster:0b133f242998526657da,test
ISIC_0027089,HAM_0002800,cluster:725219f2a3b992fdd048,train
ISIC_0027090,HAM_0001018,cluster:a234321a671a2dd606cc,val
ISIC_0027091,HAM_0001617,cluster:da5f33c1971d26983ebf,test
ISIC_0027092,HAM_0007582,cluster:ca60c3f29bb99d15c2c8,train
ISIC_0027093,HAM_0002959,cluster:12743d932aa2ed1f33da,test
ISIC_0027094,HAM_0001292,cluster:05b87da2171a6224fec9,train
ISIC_0027095,HAM_0000537,cluster:3bf8c801aaf16476913f,test
ISIC_0027096,HAM_0000656,cluster:3b4f8709ad0f88dcd9ef,train
ISIC_0027097,HAM_0003016,cluster:4ab032fad266fb6c0eb1,test
ISIC_0027098,HAM_0003451,cluster:e3865c36bd71398fea05,val
ISIC_0027099,HAM_0001623,cluster:575e95626de5bc3a2eb8,test
ISIC_0027100,HAM_0005352,cluster:0dacb6d0a6daad308b2f,test
ISIC_0027101,HAM_0001835,cluster:0a1b4c21c35cf036b06c,train
ISIC_0027102,HAM_0003782,cluster:b6644cfcff7a065a433e,train
ISIC_0027103,HAM_0000589,cluster:7848d639aeabccabe1ca,train
ISIC_0027104,HAM_0000636,cluster:16d150c5905c1aaba6ba,train
ISIC_0027105,HAM_0005747,cluster:5365ab80fe897c2fde6c,train
ISIC_0027106,HAM_0003576,cluster:55e946af3f0e444d8bf7,train
ISIC_0027107,HAM_0004036,cluster:680cc6a8ba533454037d,train
ISIC_0027108,HAM_0004922,cluster:15d8016a7d1af1c8b3e1,train
ISIC_0027109,HAM_0006685,cluster:4bc4400d0e7f1504154a,val
ISIC_0027110,HAM_0006348,cluster:34fc657774cb8541c137,train
ISIC_0027111,HAM_0000368,cluster:f84cc364065f4ec07680,test
ISIC_0027112,HAM_0004886,cluster:63cd400effb01c89162d,val
ISIC_0027113,HAM_0002658,cluster:daf3a0560b069da1a184,train
ISIC_0027114,HAM_0005787,cluster:cd819e41d57001394163,train
ISIC_0027115,HAM_0007576,cluster:b1f4793418f7c9534878,train
ISIC_0027116,HAM_0002656,cluster:a9ee6fcf58d9febf96c0,test
ISIC_0027117,HAM_0006351,cluster:a21520971ea64a8ad1c5,train
ISIC_0027118,HAM_0001164,cluster:9b33393c1fb3dbae2412,train
ISIC_0027119,HAM_0007387,cluster:06da0a0ba6a0aae19071,train
ISIC_0027120,HAM_0003444,cluster:63d32f10554562129da8,train
ISIC_0027121,HAM_0004941,cluster:4d90b13f778f1e604895,test
ISIC_0027122,HAM_0000996,cluster:c2d52ff99ac3752e362c,train
ISIC_0027123,HAM_0003780,cluster:cc867351e94bf3e6dba3,val
ISIC_0027124,HAM_0003636,cluster:e6115f01f4977a6e7097,train
ISIC_0027125,HAM_0003182,cluster:10f6d282e5dc5fbf6efa,val
ISIC_0027126,HAM_0004053,cluster:adbf3427c4b4df11aac5,train
ISIC_0027127,HAM_0005230,cluster:9055668a3faaab68d6e8,train
ISIC_0027128,HAM_0004955,cluster:0ee4ae8fee60cba50832,train
ISIC_0027129,HAM_0007545,cluster:76f531a65cbe92852e8b,train
ISIC_0027130,HAM_0004654,cluster:ecd3e8f7686c971c2dff,train
ISIC_0027131,HAM_0000088,cluster:4c63bf11614e008a7f85,val
ISIC_0027132,HAM_0004987,cluster:62b9abd32cd8847dd921,train
ISIC_0027133,HAM_0004604,cluster:82fd5f3f99c72a35cc1a,test
ISIC_0027134,HAM_0004577,cluster:cb0f4c01330b518d486f,train
ISIC_0027135,HAM_0004388,cluster:c0c60684addf41b87d69,test
ISIC_0027136,HAM_0002266,cluster:2cdbe7429950a7ed40ea,train
ISIC_0027137,HAM_0000762,cluster:7bc655e505d271f686c2,train
ISIC_0027138,HAM_0004370,cluster:49ae8c740758ccf3e753,train
ISIC_0027139,HAM_0005440,cluster:1b06fe5b37c0414e051b,test
ISIC_0027140,HAM_0006411,cluster:65b270f41007db0f5dfe,test
ISIC_0027141,HAM_0000024,cluster:c6efcccb6ad2b0889e1c,train
ISIC_0027142,HAM_0004322,cluster:bfc34c7c8c5348e622d7,train
ISIC_0027143,HAM_0007239,cluster:048df0c450fea3a766a0,train
ISIC_0027144,HAM_0005064,cluster:979fb6af7cbe61a7ef19,train
ISIC_0027145,HAM_0001357,cluster:ff7e7e069ee10b7546f8,train
ISIC_0027146,HAM_0007009,cluster:1dff6c955ebcf94af7ef,val
ISIC_0027147,HAM_0000366,cluster:3ddfa5b1eeb86f5b5da3,train
ISIC_0027148,HAM_0005949,cluster:12fc5ba8e98020bb58a1,train
ISIC_0027149,HAM_0007592,cluster:9e69c03fc6e7822dab24,val
ISIC_0027150,HAM_0003742,cluster:1c9518c8d0d7edf658d0,train
ISIC_0027151,HAM_0007179,cluster:285df0b9bf9aebd9bdf4,train
ISIC_0027152,HAM_0003091,cluster:44b802b6564cedfd7253,train
ISIC_0027153,HAM_0000853,cluster:e1b3de847d5c425a48c9,train
ISIC_0027154,HAM_0005415,cluster:f1badf25fbed3f559589,train
ISIC_0027155,HAM_0000282,cluster:6de5131ac2e813dd4321,train
ISIC_0027156,HAM_0005172,cluster:a1b16154bb786294a65d,test
ISIC_0027157,HAM_0002756,cluster:028981d75acb6430ba33,val
ISIC_0027158,HAM_0003953,cluster:0bfbffdbde2fdd88cec7,train
ISIC_0027159,HAM_0004877,cluster:36acfcfdfd2f0c4c7e34,train
ISIC_0027160,HAM_0007050,cluster:7b323cc9a88ec8625397,train
ISIC_0027161,HAM_0005494,cluster:d1a411ff5776c47deddb,train
ISIC_0027162,HAM_0004905,cluster:fe3e64d47416474094ba,val
ISIC_0027163,HAM_0006964,cluster:c2ef6757f0be28b5ee7e,val
ISIC_0027164,HAM_0004328,cluster:d14398665aab5a9b518d,train
ISIC_0027165,HAM_0005476,cluster:4b345b43acd95eae765f,train
ISIC_0027166,HAM_0003108,cluster:74185decedef6db40480,val
ISIC_0027167,HAM_0003859,cluster:81d3040ea69a011b790b,train
ISIC_0027168,HAM_0006072,cluster:b82d1dadbc6b8c2c0b83,train
ISIC_0027169,HAM_0003844,cluster:3f53540d5ce1af5fca64,train
ISIC_0027170,HAM_0000323,cluster:994b338338ac34a43bd7,test
ISIC_0027171,HAM_0002696,cluster:2030e1ad18cae1831b20,train
ISIC_0027172,HAM_0003939,cluster:08f4ce49c8730e726c2b,train
ISIC_0027173,HAM_0005472,cluster:f7c6908a183a967e9fb4,train
ISIC_0027174,HAM_0007390,cluster:a51ca57aceeacf4d58d5,train
ISIC_0027175,HAM_0000655,cluster:81acc692d698dfa8f0b4,val
ISIC_0027176,HAM_0003388,cluster:1b1e215e5f34a5bb7a63,test
ISIC_0027177,HAM_0005680,cluster:aa50a39962800931c4b4,train
ISIC_0027178,HAM_0002705,cluster:c905d0dfb060f73ea898,train
ISIC_0027179,HAM_0006061,cluster:1793a307a6d2f6b65605,train
ISIC_0027180,HAM_0001063,cluster:515cacf59e84663d677f,train
ISIC_0027181,HAM_0003640,cluster:908ff6a280c4c5c0b655,train
ISIC_0027182,HAM_0000172,cluster:a7d3ef73ac5b3768a5ba,train
ISIC_0027183,HAM_0001104,cluster:8f7f261af29ec1a6c737,test
ISIC_0027184,HAM_0007349,cluster:82f6a6dbf8f1887719ab,train
ISIC_0027185,HAM_0003849,cluster:ef534087df1b4f36e48e,val
ISIC_0027186,HAM_0005688,cluster:6ed312cde150a0931a84,test
ISIC_0027187,HAM_0004596,cluster:6c7eca70920f4c07b49e,train
ISIC_0027188,HAM_0006188,cluster:94457cf6ef4f83d2ba01,val
ISIC_0027189,HAM_0006708,cluster:31b2f2b4154d6282487a,train
ISIC_0027190,HAM_0000040,cluster:268ee3eb62ad3305a85c,train
ISIC_0027191,HAM_0003701,cluster:f6e03887464c4b0a631f,val
ISIC_0027192,HAM_0001024,cluster:b06635c02eec2affcb12,train
ISIC_0027193,HAM_0002308,cluster:6c13ec7304dd62a35aab,train
ISIC_0027194,HAM_0004224,cluster:24ae61dfd3e9223a4433,test
ISIC_0027195,HAM_0006279,cluster:200af53e6c2c37f53c76,train
ISIC_0027196,HAM_0007304,cluster:f895f690e15e5dac0871,test
ISIC_0027197,HAM_0006244,cluster:217bc1dd6debf1eff61c,train
ISIC_0027198,HAM_0000960,cluster:b1886910423bc270b52d,train
ISIC_0027199,HAM_0006846,cluster:59cf801484e67712a83b,train
ISIC_0027200,HAM_0001805,cluster:d5010f7b6bf17ff7ecd3,test
ISIC_0027201,HAM_0003446,cluster:47d55799659c3248423f,train
ISIC_0027202,HAM_0001011,cluster:95ff5359d925af548c8d,train
ISIC_0027203,HAM_0000287,cluster:0de5b11bd1e96d301012,val
ISIC_0027204,HAM_0001532,cluster:68fcbc3b0414af7cb61b,train
ISIC_0027205,HAM_0005706,cluster:8b9ce59238d4b564d017,val
ISIC_0027206,HAM_0007158,cluster:d6f6ce2084ad83ac3e44,train
ISIC_0027207,HAM_0005138,cluster:5f0df5ec73247621a841,val
ISIC_0027208,HAM_0001715,cluster:19d3dd59c59f09fe3722,val
ISIC_0027209,HAM_0001849,cluster:1366db25a70d99dc457d,test
ISIC_0027210,HAM_0006748,cluster:184972280372da26bf7a,train
ISIC_0027211,HAM_0006262,cluster:d8937522cf0678bebfbd,train
ISIC_0027212,HAM_0003341,cluster:db06dc448f05d640f4a9,test
ISIC_0027213,HAM_0002904,cluster:2f18360618d51aae6ec0,train
ISIC_0027214,HAM_0004938,cluster:b6f1a36fe6c484766f40,train
ISIC_0027215,HAM_0006950,cluster:4708a83b72fce0f60320,val
ISIC_0027216,HAM_0007129,cluster:28b8310e635a85126864,train
ISIC_0027217,HAM_0003842,cluster:9d337c0e5459057591ce,train
ISIC_0027218,HAM_0001738,cluster:b97a8baf2e3c314e8b34,train
ISIC_0027219,HAM_0000202,cluster:956e0ce18a15ce2a6ea4,train
ISIC_0027220,HAM_0005797,cluster:b8f1911ad29700a7ac80,train
ISIC_0027221,HAM_0004737,cluster:cf2a98c998edcba9073e,test
ISIC_0027222,HAM_0005741,cluster:9d6c8751cc64b28f7555,test
ISIC_0027223,HAM_0004772,cluster:e67bf0ca3d95ff50b94b,train
ISIC_0027224,HAM_0002668,cluster:1a2e9cad2eb5adb550a9,train
ISIC_0027225,HAM_0000405,cluster:d6dc967a729a33a1fd74,train
ISIC_0027226,HAM_0000342,cluster:26c102d67c6e9577ba3f,train
ISIC_0027227,HAM_0001833,cluster:2c2f3a4513b9a8c36b93,train
ISIC_0027228,HAM_0001972,cluster:c43136d04d7a79711537,train
ISIC_0027229,HAM_0003826,cluster:cd374e03eab926fa228d,val
ISIC_0027230,HAM_0001687,cluster:ecba729ff11b10fa271b,train
ISIC_0027231,HAM_0005310,cluster:fb031e5954568b78ef5b,train
ISIC_0027232,HAM_0003708,cluster:a2bd9752ab63b245d8d2,train
ISIC_0027233,HAM_0007375,cluster:7a23d060b20b31578ca5,train
ISIC_0027234,HAM_0005681,cluster:3c49bdca87ab60274d2c,train
ISIC_0027235,HAM_0003091,cluster:44b802b6564cedfd7253,train
ISIC_0027236,HAM_0001555,cluster:49641030eea10b8d29b1,train
ISIC_0027237,HAM_0003850,cluster:d11e951a17adaf434bca,test
ISIC_0027238,HAM_0006152,cluster:da9fbae151f1b08f87a1,train
ISIC_0027239,HAM_0004422,cluster:8c28af71d51e1a2d6c5b,train
ISIC_0027240,HAM_0005237,cluster:2667f6fd3a4e25baf1e1,train
ISIC_0027241,HAM_0000995,cluster:15690685e115e9895359,val
ISIC_0027242,HAM_0003578,cluster:656c6acc4e91ea9f2ae8,train
ISIC_0027243,HAM_0007288,cluster:d6282b08839810df50a5,train
ISIC_0027244,HAM_0006484,cluster:c00ec47aa8cfc60d3eb4,train
ISIC_0027245,HAM_0006162,cluster:08e0a5c9ca78775ba55f,test
ISIC_0027246,HAM_0002740,cluster:0399f1f659692b700bd3,train
ISIC_0027247,HAM_0001447,cluster:70f18cd4cdf5a0b3b90b,val
ISIC_0027248,HAM_0004830,cluster:0e8aa4b2de8b6ebf3884,train
ISIC_0027249,HAM_0001869,cluster:99d1b302986c2b63c7f4,train
ISIC_0027250,HAM_0003937,cluster:78a2404c23864775fa0d,train
ISIC_0027251,HAM_0007067,cluster:8e88b108203b21501891,train
ISIC_0027252,HAM_0004674,cluster:9de571d1f48b7dd76089,train
ISIC_0027253,HAM_0005697,cluster:31d286d5c2f96d46e9db,val
ISIC_0027254,HAM_0003949,cluster:22aebde8fb30b6be50e1,train
ISIC_0027255,HAM_0007284,cluster:f874a0bb72f56a2bffef,train
ISIC_0027256,HAM_0004542,cluster:cb0ee293b4c68f8067e8,val
ISIC_0027257,HAM_0005816,cluster:b6efc38de2d7ac639879,val
ISIC_0027258,HAM_0006547,cluster:842aa24a699cd826673b,test
ISIC_0027259,HAM_0004520,cluster:ab6e7289872efc894d43,train
ISIC_0027260,HAM_0002391,cluster:482732beeac36d80b2d5,train
ISIC_0027261,HAM_0005084,cluster:fc0edcf142630f084322,train
ISIC_0027262,HAM_0003590,cluster:1c01cb5c82e6d303ac5b,train
ISIC_0027263,HAM_0003449,cluster:8e9f31ce63a9c55fe2a7,test
ISIC_0027264,HAM_0005360,cluster:336487fc89c640592e04,test
ISIC_0027265,HAM_0005347,cluster:f9cda49a58d2fdd3a3c3,test
ISIC_0027266,HAM_0003430,cluster:ad87c8801ac60899bf13,train
ISIC_0027267,HAM_0002870,cluster:5a6aa0d1519afddacc4c,train
ISIC_0027268,HAM_0002317,cluster:6a7088a63922318ee1db,train
ISIC_0027269,HAM_0005560,cluster:52e9dc3062f3cac0c504,train
ISIC_0027270,HAM_0000835,cluster:118936f1e36de843995f,train
